"","x"
"z[4768]",0.00031
"z[4769]",0
"z[4770]",0
"z[4771]",0
"z[4772]",0
"z[4773]",0
"z[4774]",0
"z[4775]",2e-05
"z[4776]",0.00034
"z[4777]",0
"z[4778]",5e-04
"z[4779]",0.00024
"z[4780]",0
"z[4781]",0.00028
"z[4782]",1e-04
"z[4783]",0.00198
"z[4784]",0.00181
"z[4785]",0.00597
"z[4786]",0.00954
"z[4787]",0.01007
"z[4788]",0.00744
"z[4789]",0.00044
"z[4790]",0.00033
"z[4791]",0.00011
"z[4792]",0.00142
"z[4793]",0.00142
"z[4794]",0
"z[4795]",0.00056
"z[4796]",2e-05
"z[4797]",1e-05
"z[4798]",0.00053
"z[4799]",0
"z[4800]",0.00181
"z[4801]",0.00148
"z[4802]",0
"z[4803]",0
"z[4804]",0.00087
"z[4805]",0.00375
"z[4806]",0.0043
"z[4807]",0.00253
"z[4808]",9.99999999999999e-06
"z[4809]",0
"z[4810]",2e-05
"z[4811]",0.0012
"z[4812]",0.00084
"z[4813]",0.001
"z[4814]",0.00029
"z[4815]",1e-05
"z[4816]",7e-04
"z[4817]",0
"z[4818]",0.00239
"z[4819]",0.00324
"z[4820]",0.00169
"z[4821]",0
"z[4822]",0.00106
"z[4823]",0.00072
"z[4824]",0.00045
"z[4825]",0
"z[4826]",0
"z[4827]",0.00027
"z[4828]",0.00016
"z[4829]",0
"z[4830]",0
"z[4831]",4e-04
"z[4832]",2e-05
"z[4833]",0
"z[4834]",0.00124
"z[4835]",0.00083
"z[4836]",0
"z[4837]",0.00061
"z[4838]",0
"z[4839]",0.00077
"z[4840]",9e-04
"z[4841]",0
"z[4842]",5e-05
"z[4843]",0.00018
"z[4844]",2e-05
"z[4845]",0
"z[4846]",9.99999999999999e-06
"z[4847]",0.00025
"z[4848]",2e-05
"z[4849]",0
"z[4850]",0
"z[4851]",0.00024
"z[4852]",2e-04
"z[4853]",0
"z[4854]",0.00074
"z[4855]",0.00064
"z[4856]",5e-05
"z[4857]",0.00024
"z[4858]",0
"z[4859]",0.00064
"z[4860]",0.00015
"z[4861]",0.00044
"z[4862]",0.00043
"z[4863]",0.00076
"z[4864]",0
"z[4865]",2e-04
"z[4866]",0.00165
"z[4867]",0.00218
"z[4868]",0.00181
"z[4869]",0.00227
"z[4870]",0.0023
"z[4871]",0.00071
"z[4872]",0.00206
"z[4873]",0.00195
"z[4874]",0
"z[4875]",0.00058
"z[4876]",0.00012
"z[4877]",0.00011
"z[4878]",0
"z[4879]",2e-05
"z[4880]",0.00056
"z[4881]",0
"z[4882]",0.00066
"z[4883]",0.00039
"z[4884]",0
"z[4885]",0.00222
"z[4886]",0.00249
"z[4887]",0.00093
"z[4888]",0.00123
"z[4889]",0
"z[4890]",5e-05
"z[4891]",0.00054
"z[4892]",0.00107
"z[4893]",0.00179
"z[4894]",0.05407
"z[4895]",0.07359
"z[4896]",0.12651
"z[4897]",0.1787
"z[4898]",0.19952
"z[4899]",0.20422
"z[4900]",0.19843
"z[4901]",0.17924
"z[4902]",0.13485
"z[4903]",0.01224
"z[4904]",0.01312
"z[4905]",0.01614
"z[4906]",0.01537
"z[4907]",0.01173
"z[4908]",0
"z[4909]",0.00394
"z[4910]",0.00471
"z[4911]",0.00322
"z[4912]",0.00791
"z[4913]",0.00856
"z[4914]",0.00797
"z[4915]",0.00617
"z[4916]",0
"z[4917]",0.0012
"z[4918]",0.00092
"z[4919]",0.00584
"z[4920]",0.00718
"z[4921]",0.00591
"z[4922]",0.00161
"z[4923]",0.00405
"z[4924]",0.00395
"z[4925]",0.22784
"z[4926]",0.36886
"z[4927]",0.42217
"z[4928]",0.4742
"z[4929]",0.49362
"z[4930]",0.4963
"z[4931]",0.7101
"z[4932]",0.79517
"z[4933]",0.82917
"z[4934]",0.84215
"z[4935]",0.84541
"z[4936]",0.85027
"z[4937]",0.84351
"z[4938]",0.84618
"z[4939]",0.83657
"z[4940]",0.80986
"z[4941]",0.76053
"z[4942]",0.72655
"z[4943]",0.65141
"z[4944]",0.61548
"z[4945]",0.57983
"z[4946]",0.51121
"z[4947]",0.43041
"z[4948]",0.51154
"z[4949]",0.57405
"z[4950]",0.60529
"z[4951]",0.63176
"z[4952]",0.77639
"z[4953]",0.8326
"z[4954]",0.85201
"z[4955]",0.85589
"z[4956]",0.84906
"z[4957]",0.82674
"z[4958]",0.7985
"z[4959]",0.85797
"z[4960]",0.88353
"z[4961]",0.89855
"z[4962]",0.92048
"z[4963]",0.93527
"z[4964]",0.94308
"z[4965]",0.95009
"z[4966]",0.95139
"z[4967]",0.94939
"z[4968]",0.94107
"z[4969]",0.94002
"z[4970]",0.93389
"z[4971]",0.91605
"z[4972]",0.87493
"z[4973]",0.78949
"z[4974]",0.71233
"z[4975]",0.63689
"z[4976]",0.50981
"z[4977]",0.48034
"z[4978]",0.40958
"z[4979]",0.25308
"z[4980]",0.31592
"z[4981]",0.34539
"z[4982]",0.40671
"z[4983]",0.49928
"z[4984]",0.5332
"z[4985]",0.55019
"z[4986]",0.55269
"z[4987]",0.54151
"z[4988]",0.50896
"z[4989]",0.50606
"z[4990]",0.48538
"z[4991]",0.45681
"z[4992]",0.41455
"z[4993]",0.34143
"z[4994]",0.26169
"z[4995]",0.16734
"z[4996]",0.11501
"z[4997]",0.08142
"z[4998]",0.00493
"z[4999]",0.00034
"z[5000]",0.00018
"z[5001]",0.10404
"z[5002]",0.15441
"z[5003]",0.17275
"z[5004]",0.17636
"z[5005]",0.22537
"z[5006]",0.24264
"z[5007]",0.55592
"z[5008]",0.67936
"z[5009]",0.73436
"z[5010]",0.79945
"z[5011]",0.82931
"z[5012]",0.88364
"z[5013]",0.90407
"z[5014]",0.91057
"z[5015]",0.93095
"z[5016]",0.93908
"z[5017]",0.9524
"z[5018]",0.95667
"z[5019]",0.95565
"z[5020]",0.97516
"z[5021]",0.98275
"z[5022]",0.9911
"z[5023]",0.99369
"z[5024]",0.99592
"z[5025]",0.99693
"z[5026]",0.99727
"z[5027]",0.99865
"z[5028]",0.99906
"z[5029]",0.99954
"z[5030]",0.99954
"z[5031]",0.99938
"z[5032]",0.99919
"z[5033]",0.99849
"z[5034]",0.99893
"z[5035]",0.99899
"z[5036]",0.99937
"z[5037]",0.99957
"z[5038]",0.9996
"z[5039]",0.99946
"z[5040]",0.99895
"z[5041]",0.99756
"z[5042]",0.99354
"z[5043]",0.99105
"z[5044]",0.99176
"z[5045]",0.99106
"z[5046]",0.98763
"z[5047]",0.97862
"z[5048]",0.95482
"z[5049]",0.89585
"z[5050]",0.83657
"z[5051]",0.74075
"z[5052]",0.49862
"z[5053]",0.31168
"z[5054]",0.15145
"z[5055]",0.02139
"z[5056]",0.01149
"z[5057]",0.01975
"z[5058]",0.0225
"z[5059]",0.02134
"z[5060]",0.01497
"z[5061]",0.01138
"z[5062]",0.00795
"z[5063]",0.0062
"z[5064]",0.00489
"z[5065]",0.00123
"z[5066]",0.30631
"z[5067]",0.42869
"z[5068]",0.54024
"z[5069]",0.68887
"z[5070]",0.75144
"z[5071]",0.79722
"z[5072]",0.81703
"z[5073]",0.91318
"z[5074]",0.95366
"z[5075]",0.97409
"z[5076]",0.98175
"z[5077]",0.9839
"z[5078]",0.99016
"z[5079]",0.99514
"z[5080]",0.99717
"z[5081]",0.99781
"z[5082]",0.99843
"z[5083]",0.99854
"z[5084]",0.99861
"z[5085]",0.99815
"z[5086]",0.99897
"z[5087]",0.99939
"z[5088]",0.99961
"z[5089]",0.9997
"z[5090]",0.99978
"z[5091]",0.99975
"z[5092]",0.99976
"z[5093]",0.99976
"z[5094]",0.99973
"z[5095]",0.9997
"z[5096]",0.99967
"z[5097]",0.99966
"z[5098]",0.9997
"z[5099]",0.99976
"z[5100]",0.99977
"z[5101]",0.99958
"z[5102]",0.99942
"z[5103]",0.99937
"z[5104]",0.99931
"z[5105]",0.99923
"z[5106]",0.99931
"z[5107]",0.99901
"z[5108]",0.99862
"z[5109]",0.99767
"z[5110]",0.99613
"z[5111]",0.99206
"z[5112]",0.98001
"z[5113]",0.96791
"z[5114]",0.93642
"z[5115]",0.93287
"z[5116]",0.92166
"z[5117]",0.90335
"z[5118]",0.85464
"z[5119]",0.73255
"z[5120]",0.50092
"z[5121]",0.02865
"z[5122]",0.0238
"z[5123]",0.01206
"z[5124]",0.00258
"z[5125]",0.0014
"z[5126]",3e-05
"z[5127]",0.00035
"z[5128]",0
"z[5129]",8e-05
"z[5130]",0
"z[5131]",0.00118
"z[5132]",0.00089
"z[5133]",0.00051
"z[5134]",0.00023
"z[5135]",0.00117
"z[5136]",0.00078
"z[5137]",0.00098
"z[5138]",0
"z[5139]",0.00062
"z[5140]",0.00155
"z[5141]",0.00315
"z[5142]",0.00242
"z[5143]",0
"z[5144]",0.00016
"z[5145]",4e-05
"z[5146]",2e-05
"z[5147]",0.00061
"z[5148]",0
"z[5149]",0.00029
"z[5150]",0.00085
"z[5151]",0.00101
"z[5152]",0.00012
"z[5153]",0.00752
"z[5154]",0.01
"z[5155]",0.00868
"z[5156]",0.02824
"z[5157]",0.03561
"z[5158]",0.03688
"z[5159]",0.03163
"z[5160]",0.01674
"z[5161]",0.01481
"z[5162]",0.00928
"z[5163]",0.00988
"z[5164]",0.00756
"z[5165]",0
"z[5166]",0.00309
"z[5167]",0.00598
"z[5168]",0.00624
"z[5169]",0.00464
"z[5170]",0.00011
"z[5171]",0.00816
"z[5172]",0.01342
"z[5173]",0.01543
"z[5174]",0.01337
"z[5175]",0.01377
"z[5176]",0.00998
"z[5177]",0.00025
"z[5178]",0.00636
"z[5179]",0.00859
"z[5180]",0.01017
"z[5181]",0.01483
"z[5182]",0.10178
"z[5183]",0.15384
"z[5184]",0.20336
"z[5185]",0.22133
"z[5186]",0.23171
"z[5187]",0.23141
"z[5188]",0.21626
"z[5189]",0.24585
"z[5190]",0.25886
"z[5191]",0.26133
"z[5192]",0.24961
"z[5193]",0.2177
"z[5194]",0.14507
"z[5195]",0.02172
"z[5196]",0.04914
"z[5197]",0.0638
"z[5198]",0.06954
"z[5199]",0.06684
"z[5200]",0.06483
"z[5201]",0.05254
"z[5202]",0.05465
"z[5203]",0.05099
"z[5204]",0.04117
"z[5205]",0.03968
"z[5206]",0.03231
"z[5207]",0.02153
"z[5208]",0.01804
"z[5209]",0.01873
"z[5210]",0.01534
"z[5211]",0.19688
"z[5212]",0.31927
"z[5213]",0.48796
"z[5214]",0.74313
"z[5215]",0.87222
"z[5216]",0.92942
"z[5217]",0.95524
"z[5218]",0.97913
"z[5219]",0.98821
"z[5220]",0.99168
"z[5221]",0.99204
"z[5222]",0.98904
"z[5223]",0.98913
"z[5224]",0.98682
"z[5225]",0.98234
"z[5226]",0.97697
"z[5227]",0.98794
"z[5228]",0.99385
"z[5229]",0.99653
"z[5230]",0.9972
"z[5231]",0.99626
"z[5232]",0.99328
"z[5233]",0.98932
"z[5234]",0.99539
"z[5235]",0.99776
"z[5236]",0.99879
"z[5237]",0.99938
"z[5238]",0.99963
"z[5239]",0.99943
"z[5240]",0.99913
"z[5241]",0.99869
"z[5242]",0.99753
"z[5243]",0.99515
"z[5244]",0.9969
"z[5245]",0.99853
"z[5246]",0.9993
"z[5247]",0.99964
"z[5248]",0.9997
"z[5249]",0.99971
"z[5250]",0.99964
"z[5251]",0.99943
"z[5252]",0.99903
"z[5253]",0.99824
"z[5254]",0.99679
"z[5255]",0.99341
"z[5256]",0.99535
"z[5257]",0.9952
"z[5258]",0.99375
"z[5259]",0.99244
"z[5260]",0.98815
"z[5261]",0.98012
"z[5262]",0.97646
"z[5263]",0.96594
"z[5264]",0.96798
"z[5265]",0.96463
"z[5266]",0.96684
"z[5267]",0.96352
"z[5268]",0.95141
"z[5269]",0.95026
"z[5270]",0.95451
"z[5271]",0.95673
"z[5272]",0.95293
"z[5273]",0.94516
"z[5274]",0.9625
"z[5275]",0.98535
"z[5276]",0.99378
"z[5277]",0.99727
"z[5278]",0.99868
"z[5279]",0.99933
"z[5280]",0.99948
"z[5281]",0.9997
"z[5282]",0.99974
"z[5283]",0.99965
"z[5284]",0.99951
"z[5285]",0.99961
"z[5286]",0.99963
"z[5287]",0.99969
"z[5288]",0.99975
"z[5289]",0.99985
"z[5290]",0.99985
"z[5291]",0.99981
"z[5292]",0.99965
"z[5293]",0.99958
"z[5294]",0.99948
"z[5295]",0.99926
"z[5296]",0.99951
"z[5297]",0.99967
"z[5298]",0.99968
"z[5299]",0.99968
"z[5300]",0.99972
"z[5301]",0.9997
"z[5302]",0.99947
"z[5303]",0.99962
"z[5304]",0.99939
"z[5305]",0.99956
"z[5306]",0.99926
"z[5307]",0.99944
"z[5308]",0.99942
"z[5309]",0.99906
"z[5310]",0.99853
"z[5311]",0.99741
"z[5312]",0.99451
"z[5313]",0.98567
"z[5314]",0.98838
"z[5315]",0.9892
"z[5316]",0.99488
"z[5317]",0.99748
"z[5318]",0.99857
"z[5319]",0.99896
"z[5320]",0.99923
"z[5321]",0.99926
"z[5322]",0.99894
"z[5323]",0.9979
"z[5324]",0.99559
"z[5325]",0.99015
"z[5326]",0.97812
"z[5327]",0.95317
"z[5328]",0.89024
"z[5329]",0.73216
"z[5330]",0.73336
"z[5331]",0.72759
"z[5332]",0.70469
"z[5333]",0.67721
"z[5334]",0.61337
"z[5335]",0.60435
"z[5336]",0.57101
"z[5337]",0.56821
"z[5338]",0.55949
"z[5339]",0.5469
"z[5340]",0.52563
"z[5341]",0.46928
"z[5342]",0.47796
"z[5343]",0.47719
"z[5344]",0.46802
"z[5345]",0.46381
"z[5346]",0.56301
"z[5347]",0.70577
"z[5348]",0.76603
"z[5349]",0.88977
"z[5350]",0.94739
"z[5351]",0.9715
"z[5352]",0.98794
"z[5353]",0.99448
"z[5354]",0.99708
"z[5355]",0.99849
"z[5356]",0.99929
"z[5357]",0.99964
"z[5358]",0.99976
"z[5359]",0.9998
"z[5360]",0.99973
"z[5361]",0.99962
"z[5362]",0.99947
"z[5363]",0.99938
"z[5364]",0.99925
"z[5365]",0.99951
"z[5366]",0.99941
"z[5367]",0.99902
"z[5368]",0.99826
"z[5369]",0.99857
"z[5370]",0.99837
"z[5371]",0.99902
"z[5372]",0.99941
"z[5373]",0.99938
"z[5374]",0.99943
"z[5375]",0.99952
"z[5376]",0.99955
"z[5377]",0.99947
"z[5378]",0.9992
"z[5379]",0.99882
"z[5380]",0.99849
"z[5381]",0.99894
"z[5382]",0.99913
"z[5383]",0.99902
"z[5384]",0.99869
"z[5385]",0.99897
"z[5386]",0.99886
"z[5387]",0.99883
"z[5388]",0.99879
"z[5389]",0.99809
"z[5390]",0.99746
"z[5391]",0.99527
"z[5392]",0.9925
"z[5393]",0.99185
"z[5394]",0.9883
"z[5395]",0.97929
"z[5396]",0.95796
"z[5397]",0.90642
"z[5398]",0.84489
"z[5399]",0.87459
"z[5400]",0.88524
"z[5401]",0.89767
"z[5402]",0.91665
"z[5403]",0.9237
"z[5404]",0.92422
"z[5405]",0.91981
"z[5406]",0.92417
"z[5407]",0.92157
"z[5408]",0.92059
"z[5409]",0.9468
"z[5410]",0.95709
"z[5411]",0.96081
"z[5412]",0.96116
"z[5413]",0.9641
"z[5414]",0.96463
"z[5415]",0.9612
"z[5416]",0.96088
"z[5417]",0.95881
"z[5418]",0.95868
"z[5419]",0.95625
"z[5420]",0.95247
"z[5421]",0.95333
"z[5422]",0.94742
"z[5423]",0.92926
"z[5424]",0.90817
"z[5425]",0.87718
"z[5426]",0.88207
"z[5427]",0.88176
"z[5428]",0.87207
"z[5429]",0.85529
"z[5430]",0.81804
"z[5431]",0.77202
"z[5432]",0.75735
"z[5433]",0.71541
"z[5434]",0.68797
"z[5435]",0.61176
"z[5436]",0.47653
"z[5437]",0.19168
"z[5438]",0.18155
"z[5439]",0.1533
"z[5440]",0.10401
"z[5441]",0.00135
"z[5442]",0.00147
"z[5443]",0
"z[5444]",0.00061
"z[5445]",0
"z[5446]",0
"z[5447]",0
"z[5448]",0
"z[5449]",0.00067
"z[5450]",0.00028
"z[5451]",0.00092
"z[5452]",0.00116
"z[5453]",0
"z[5454]",0.00027
"z[5455]",0.00092
"z[5456]",0
"z[5457]",0.00036
"z[5458]",0.00017
"z[5459]",0.00023
"z[5460]",0.00014
"z[5461]",0.00291
"z[5462]",0.00302
"z[5463]",0.00099
"z[5464]",0
"z[5465]",0.00028
"z[5466]",0
"z[5467]",0.00029
"z[5468]",9.99999999999999e-06
"z[5469]",0.00322
"z[5470]",0.00419
"z[5471]",0.00366
"z[5472]",0.0035
"z[5473]",0.00552
"z[5474]",0.00505
"z[5475]",0.00409
"z[5476]",1e-05
"z[5477]",0
"z[5478]",5e-04
"z[5479]",4e-05
"z[5480]",0.00018
"z[5481]",9.99999999999999e-06
"z[5482]",0.00029
"z[5483]",0
"z[5484]",0
"z[5485]",9.99999999999999e-06
"z[5486]",2e-05
"z[5487]",0.00013
"z[5488]",3e-04
"z[5489]",0
"z[5490]",0.00367
"z[5491]",0.0043
"z[5492]",0.00382
"z[5493]",0.00098
"z[5494]",0.00017
"z[5495]",0.00013
"z[5496]",0.00067
"z[5497]",0.00118
"z[5498]",0.00059
"z[5499]",0.00053
"z[5500]",0.00011
"z[5501]",0.00035
"z[5502]",0
"z[5503]",6e-04
"z[5504]",1e-05
"z[5505]",0
"z[5506]",0.00029
"z[5507]",0.00075
"z[5508]",0.00288
"z[5509]",0.00326
"z[5510]",0.00181
"z[5511]",0
"z[5512]",0.00066
"z[5513]",0.00054
"z[5514]",0.00133
"z[5515]",0.00156
"z[5516]",0.00042
"z[5517]",0.00029
"z[5518]",0.00096
"z[5519]",4e-04
"z[5520]",0.00075
"z[5521]",4e-05
"z[5522]",0.00064
"z[5523]",0
"z[5524]",0.00061
"z[5525]",0
"z[5526]",0.01667
"z[5527]",0.02268
"z[5528]",0.02341
"z[5529]",0.02335
"z[5530]",0.01758
"z[5531]",0.00089
"z[5532]",0.00112
"z[5533]",0.00261
"z[5534]",0.00838
"z[5535]",0.01295
"z[5536]",0.0196
"z[5537]",0.02032
"z[5538]",0.01751
"z[5539]",0.0161
"z[5540]",0.45415
"z[5541]",0.62562
"z[5542]",0.72898
"z[5543]",0.79739
"z[5544]",0.82129
"z[5545]",0.8689
"z[5546]",0.90922
"z[5547]",0.92792
"z[5548]",0.97087
"z[5549]",0.98699
"z[5550]",0.99382
"z[5551]",0.99699
"z[5552]",0.99807
"z[5553]",0.99892
"z[5554]",0.99936
"z[5555]",0.99933
"z[5556]",0.99946
"z[5557]",0.99943
"z[5558]",0.9997
"z[5559]",0.99977
"z[5560]",0.99959
"z[5561]",0.99955
"z[5562]",0.99942
"z[5563]",0.99943
"z[5564]",0.9996
"z[5565]",0.99967
"z[5566]",0.99968
"z[5567]",0.99936
"z[5568]",0.99912
"z[5569]",0.9986
"z[5570]",0.99929
"z[5571]",0.9996
"z[5572]",0.99973
"z[5573]",0.9997
"z[5574]",0.99948
"z[5575]",0.99948
"z[5576]",0.99959
"z[5577]",0.99943
"z[5578]",0.9993
"z[5579]",0.99956
"z[5580]",0.9997
"z[5581]",0.99962
"z[5582]",0.9996
"z[5583]",0.99961
"z[5584]",0.99951
"z[5585]",0.99929
"z[5586]",0.99916
"z[5587]",0.99909
"z[5588]",0.99855
"z[5589]",0.9974
"z[5590]",0.9949
"z[5591]",0.99637
"z[5592]",0.99699
"z[5593]",0.9977
"z[5594]",0.9974
"z[5595]",0.99572
"z[5596]",0.99788
"z[5597]",0.99887
"z[5598]",0.99932
"z[5599]",0.99955
"z[5600]",0.99959
"z[5601]",0.99964
"z[5602]",0.99935
"z[5603]",0.99931
"z[5604]",0.99862
"z[5605]",0.99883
"z[5606]",0.99886
"z[5607]",0.99841
"z[5608]",0.99735
"z[5609]",0.99462
"z[5610]",0.98995
"z[5611]",0.98086
"z[5612]",0.97357
"z[5613]",0.95458
"z[5614]",0.94294
"z[5615]",0.9472
"z[5616]",0.94792
"z[5617]",0.95263
"z[5618]",0.96507
"z[5619]",0.96892
"z[5620]",0.98186
"z[5621]",0.98836
"z[5622]",0.99212
"z[5623]",0.99314
"z[5624]",0.99438
"z[5625]",0.99443
"z[5626]",0.99552
"z[5627]",0.99606
"z[5628]",0.99611
"z[5629]",0.99585
"z[5630]",0.99475
"z[5631]",0.99211
"z[5632]",0.9889
"z[5633]",0.99153
"z[5634]",0.9917
"z[5635]",0.99071
"z[5636]",0.98882
"z[5637]",0.98221
"z[5638]",0.96674
"z[5639]",0.95618
"z[5640]",0.93686
"z[5641]",0.89535
"z[5642]",0.88697
"z[5643]",0.87337
"z[5644]",0.87234
"z[5645]",0.86017
"z[5646]",0.82691
"z[5647]",0.74001
"z[5648]",0.53381
"z[5649]",0.31285
"z[5650]",0.23882
"z[5651]",0.06279
"z[5652]",0.07082
"z[5653]",0.07124
"z[5654]",0.06524
"z[5655]",0.10046
"z[5656]",0.11293
"z[5657]",0.11869
"z[5658]",0.13285
"z[5659]",0.14662
"z[5660]",0.15456
"z[5661]",0.16026
"z[5662]",0.1626
"z[5663]",0.15476
"z[5664]",0.14243
"z[5665]",0.10801
"z[5666]",0.13436
"z[5667]",0.14703
"z[5668]",0.21515
"z[5669]",0.24557
"z[5670]",0.26499
"z[5671]",0.26835
"z[5672]",0.64552
"z[5673]",0.79414
"z[5674]",0.86641
"z[5675]",0.90337
"z[5676]",0.94182
"z[5677]",0.95789
"z[5678]",0.97067
"z[5679]",0.97465
"z[5680]",0.97598
"z[5681]",0.98629
"z[5682]",0.99015
"z[5683]",0.99201
"z[5684]",0.9918
"z[5685]",0.98879
"z[5686]",0.98672
"z[5687]",0.98399
"z[5688]",0.98116
"z[5689]",0.97248
"z[5690]",0.97148
"z[5691]",0.98432
"z[5692]",0.98908
"z[5693]",0.9906
"z[5694]",0.98944
"z[5695]",0.98769
"z[5696]",0.99446
"z[5697]",0.99704
"z[5698]",0.99824
"z[5699]",0.99894
"z[5700]",0.99935
"z[5701]",0.99954
"z[5702]",0.99963
"z[5703]",0.9996
"z[5704]",0.99956
"z[5705]",0.9996
"z[5706]",0.99974
"z[5707]",0.99975
"z[5708]",0.99972
"z[5709]",0.99953
"z[5710]",0.99949
"z[5711]",0.99957
"z[5712]",0.99959
"z[5713]",0.99961
"z[5714]",0.99906
"z[5715]",0.99899
"z[5716]",0.99864
"z[5717]",0.99753
"z[5718]",0.99384
"z[5719]",0.99706
"z[5720]",0.99812
"z[5721]",0.99884
"z[5722]",0.99873
"z[5723]",0.99743
"z[5724]",0.99866
"z[5725]",0.99924
"z[5726]",0.99951
"z[5727]",0.99965
"z[5728]",0.99966
"z[5729]",0.99957
"z[5730]",0.99937
"z[5731]",0.99886
"z[5732]",0.99904
"z[5733]",0.99911
"z[5734]",0.9994
"z[5735]",0.99955
"z[5736]",0.99961
"z[5737]",0.99971
"z[5738]",0.99964
"z[5739]",0.99965
"z[5740]",0.99949
"z[5741]",0.99903
"z[5742]",0.99916
"z[5743]",0.99926
"z[5744]",0.9991
"z[5745]",0.99843
"z[5746]",0.99743
"z[5747]",0.99638
"z[5748]",0.99365
"z[5749]",0.98681
"z[5750]",0.98867
"z[5751]",0.98779
"z[5752]",0.99117
"z[5753]",0.99167
"z[5754]",0.98899
"z[5755]",0.98253
"z[5756]",0.96423
"z[5757]",0.94337
"z[5758]",0.9226
"z[5759]",0.86867
"z[5760]",0.7773
"z[5761]",0.81794
"z[5762]",0.89258
"z[5763]",0.9215
"z[5764]",0.9315
"z[5765]",0.93382
"z[5766]",0.94825
"z[5767]",0.95277
"z[5768]",0.95251
"z[5769]",0.97776
"z[5770]",0.98696
"z[5771]",0.9903
"z[5772]",0.99516
"z[5773]",0.99703
"z[5774]",0.99801
"z[5775]",0.99903
"z[5776]",0.99958
"z[5777]",0.99973
"z[5778]",0.99985
"z[5779]",0.99984
"z[5780]",0.99988
"z[5781]",0.99983
"z[5782]",0.99968
"z[5783]",0.99947
"z[5784]",0.99926
"z[5785]",0.99835
"z[5786]",0.99722
"z[5787]",0.99462
"z[5788]",0.99278
"z[5789]",0.99129
"z[5790]",0.98899
"z[5791]",0.98229
"z[5792]",0.97646
"z[5793]",0.96041
"z[5794]",0.92963
"z[5795]",0.85155
"z[5796]",0.79507
"z[5797]",0.78084
"z[5798]",0.90702
"z[5799]",0.95881
"z[5800]",0.98162
"z[5801]",0.99198
"z[5802]",0.99645
"z[5803]",0.99826
"z[5804]",0.99927
"z[5805]",0.99961
"z[5806]",0.99973
"z[5807]",0.99978
"z[5808]",0.99972
"z[5809]",0.99974
"z[5810]",0.99979
"z[5811]",0.99973
"z[5812]",0.9996
"z[5813]",0.99963
"z[5814]",0.99968
"z[5815]",0.99964
"z[5816]",0.99942
"z[5817]",0.99898
"z[5818]",0.99837
"z[5819]",0.99758
"z[5820]",0.99819
"z[5821]",0.99913
"z[5822]",0.99941
"z[5823]",0.99951
"z[5824]",0.99958
"z[5825]",0.99961
"z[5826]",0.99949
"z[5827]",0.99915
"z[5828]",0.99809
"z[5829]",0.9953
"z[5830]",0.99042
"z[5831]",0.98862
"z[5832]",0.98462
"z[5833]",0.97854
"z[5834]",0.98673
"z[5835]",0.9905
"z[5836]",0.99594
"z[5837]",0.99781
"z[5838]",0.99859
"z[5839]",0.99885
"z[5840]",0.99929
"z[5841]",0.99957
"z[5842]",0.99965
"z[5843]",0.9997
"z[5844]",0.99976
"z[5845]",0.99979
"z[5846]",0.99971
"z[5847]",0.99957
"z[5848]",0.99956
"z[5849]",0.99948
"z[5850]",0.9994
"z[5851]",0.99931
"z[5852]",0.9993
"z[5853]",0.99932
"z[5854]",0.99918
"z[5855]",0.99921
"z[5856]",0.99911
"z[5857]",0.99849
"z[5858]",0.99744
"z[5859]",0.99492
"z[5860]",0.9938
"z[5861]",0.99024
"z[5862]",0.98319
"z[5863]",0.96866
"z[5864]",0.93329
"z[5865]",0.90293
"z[5866]",0.82726
"z[5867]",0.65796
"z[5868]",0.67719
"z[5869]",0.71363
"z[5870]",0.82841
"z[5871]",0.90072
"z[5872]",0.94846
"z[5873]",0.96925
"z[5874]",0.98696
"z[5875]",0.99398
"z[5876]",0.99677
"z[5877]",0.99781
"z[5878]",0.99849
"z[5879]",0.99828
"z[5880]",0.99844
"z[5881]",0.99868
"z[5882]",0.99941
"z[5883]",0.99969
"z[5884]",0.99984
"z[5885]",0.99972
"z[5886]",0.99965
"z[5887]",0.99955
"z[5888]",0.99922
"z[5889]",0.99934
"z[5890]",0.99934
"z[5891]",0.9992
"z[5892]",0.99931
"z[5893]",0.99917
"z[5894]",0.99817
"z[5895]",0.99777
"z[5896]",0.9964
"z[5897]",0.99206
"z[5898]",0.98254
"z[5899]",0.9684
"z[5900]",0.93318
"z[5901]",0.92391
"z[5902]",0.90181
"z[5903]",0.86082
"z[5904]",0.84717
"z[5905]",0.82485
"z[5906]",0.80925
"z[5907]",0.76557
"z[5908]",0.72807
"z[5909]",0.68361
"z[5910]",0.66305
"z[5911]",0.62403
"z[5912]",0.5522
"z[5913]",0.42511
"z[5914]",0.37848
"z[5915]",0.56708
"z[5916]",0.64088
"z[5917]",0.77164
"z[5918]",0.86732
"z[5919]",0.93636
"z[5920]",0.97023
"z[5921]",0.98672
"z[5922]",0.99419
"z[5923]",0.99713
"z[5924]",0.99799
"z[5925]",0.99874
"z[5926]",0.99897
"z[5927]",0.99914
"z[5928]",0.99895
"z[5929]",0.99944
"z[5930]",0.99961
"z[5931]",0.99958
"z[5932]",0.99972
"z[5933]",0.99981
"z[5934]",0.99978
"z[5935]",0.99982
"z[5936]",0.99983
"z[5937]",0.99986
"z[5938]",0.99981
"z[5939]",0.99972
"z[5940]",0.9996
"z[5941]",0.99955
"z[5942]",0.99927
"z[5943]",0.99891
"z[5944]",0.99934
"z[5945]",0.9996
